"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","GTIN","MPN","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5db45dcd118b996830e61700","e73e3a3f-c7cf-4c32-8d9e-f9e64956a047","SERVICE","photography-services-near-me","beginners-portrait-photography-course","Beginners Portrait Photography Course - Coventry - 1 Day","<h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Beginners Portrait Photography Course </h3><ul data-rte-list=""default""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> 17A Spon Street, Coventry, CV1 3BA <em>(Pay &amp; Display, or Skydome Multi-Storey, 15 Croft Rd, CV1 3LD)</em></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Duration:</strong> 1-day course, 9am–5pm (approx 1hr lunch)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Start Dates:</strong> Portrait Photography Course</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Saturday 11 Oct 2025 - Coventry</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Level:</strong> Beginner</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description:</strong> A 1-day portrait photography course suitable for any amateur who wants to learn the fundamentals — lighting, exposure, camera settings and composition.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment:</strong> A DSLR or mirrorless camera with manual exposure modes, and a good understanding of the basics of exposure, aperture, shutter speed and ISO. Ideally a zoom lens (50mm+) or a 50mm prime.</p></li></ul>","SQ2592535","","","","","","","","","","","","","","","195.00","0.00","No","0","photography-classes, photography-courses","coventry","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707238641610-VHWSAVN4IPEHPVRGJNQZ/portrait+photography+course.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1572347241309-VECU32MWU56YDV3XQO8L/beginners-photography-portraits-course.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/3017494f-0501-4596-b6d5-ac6d358f33e0/_-2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/ec6e0b53-ee3f-4bbe-86d5-4581cef9e619/_-8.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/9f71e0a6-d559-488c-b4c3-8a6ea4637b2f/_-24.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/5801adda-408c-4d00-a133-86ea460e2008/_-51.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/4d339d00-e621-41d7-bc78-adf50fc9885f/help+portrait+preset+2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/a2046712-f9c2-4f70-b7cf-02a279765359/people+photography+-+Event+commercial+photography-2.jpg"
"53d3b67be4b0984ca9af4ded","1f70eef3-a6a3-4842-93a4-47d6d2cc985b","SERVICE","photography-services-near-me","black-and-white-photography-course","Professional Black and White Photography Course | Coventry","<h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black and White Photography Course</h3><ul data-rte-list=""default""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> 45 Hathaway Road, Tile Hill Village, Coventry, CV4 9HW</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Duration:</strong> 2 &times; 2.5hr evening classes</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Start Dates:</strong> Black &amp; White Course</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Coventry 2 wks - Mon 3 Sep - 10 Sep 2025</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Level:</strong> Beginner to Intermediate</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description:</strong> A two-week course to help beginners and intermediates recognise the visual building blocks of strong black &amp; white images, capture the best data in camera, and convert to mono on the computer.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment:</strong> A DSLR or mirrorless camera with manual exposure modes. <em>(confirm any editing software requirement)</em></p></li></ul>","SQ9709344","","","","","","","","","","","","","","","165.00","145.00","No","0","photography-courses","beginners-photography-course","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721724334692-7KPD0E90A6E4YZMAR324/black+and+white+photography+course+.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/b8c2a6b2-9a51-492d-a6c0-b685f5e16cc2/Beginners+Photography+Classes.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/b7e43f1b-211b-4e2b-b406-a346e9698b13/atlantic+ruins+-+hartland.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/fceb19ed-c278-4482-829e-5b91563cb39d/bahhhhh.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/8aed543f-5214-458e-8c26-c53785fb5463/Chesterton+-+River+of+Snow.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/d91ce4a1-92b4-4819-9a28-a0e74641f99c/cows.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/668794bd-f4fa-455c-97b8-f370e5bfe8fa/morston+Quay.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/6a981678-3e52-4685-b61f-f2e6336279e6/Sea+Soldiers.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/76431697-6b6d-4d82-b941-2f42f5304679/_-12.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/e0051076-7ede-49c5-9ad7-52f6395f2cad/_-14.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/262b76e8-41e6-42c3-9f00-db6039309375/Alan+Ranger+Jun+2014.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/aeea0b63-9d60-46c6-a6ea-90ea4db4f269/At+Ease.jpg"
"5c2c8834c2241bc8b409723c","58a2e8c0-4db4-4407-9bd6-aa3d5b07fe4d","SERVICE","photo-workshops-uk","bluebell-woodlands-photography-workshops","BLUEBELL WOODLANDS Photography - Warks - 20 Apr- 30 Apr","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Bluebell woodlands photography workshop - Choose a sunrise or mid-morning 4hr bluebell photography shoot or both sessions at this private bluebell woodland with exclusive access</h4><h3 style=""text-align: start; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></h3><ul data-rte-list=""default""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Location:</span></strong><span> Warwickshire (Near Stratford Upon Avon)</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates (are subject to the timing of the bluebell flowering and their peek display - you will be contacted nearer the time to consider alt-dates, please pick your initial first date choice but be flexible if nearer the time it needs to change)</strong></p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Tue-20-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Wed-21-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Thu-22-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Fri-23-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sat-24-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sun-25-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Mon-26-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Tue-27-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Wed-28-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Thu-29-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Fri-30-Apr-27</p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>4hrs - 5:45 am to 9:45 am or 10:30 am to 2:30 pm</strong></p></li><li style=""margin-left: 40px""><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>OR 1 day - 5:45 am to 2:30 pm</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Brunch between 9:45-10:30 (not included)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Participants:</span></strong><span> Max 6</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Fitness:</span></strong><span> 1. Easy</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Photography Workshop Event Details</span></strong><span>: </span><a href=""/bluebell-woods-near-me/"" rel=""noopener""><span>Bluebell Woods</span></a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description:</strong> This Bluebell Woodlands photography workshop gives you exclusive access to a private Warwickshire bluebell wood near Stratford-upon-Avon, open to all levels and any camera. For a few short weeks each spring the woodland floor turns into a sea of blue — and unlike the well-known public bluebell spots, this one is yours to photograph without the crowds, so you can slow right down and work the scene properly in soft woodland light, rather than grabbing the same shot everyone else takes.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">You choose how you shoot it.<strong> Pick a four-hour half-day session — sunrise (5:45am–9:45am) for soft, warm early light, or mid-morning (10:30am–2:30pm) for brighter colour — or book the full day (5:45am–2:30pm) to shoot both, with a brunch break in between (9:45–10:30, not included)</strong>. Whichever you choose, the technical craft is the floor we build on — composition, depth of field, the settings that hold a carpet of blue in focus — but the real work is learning to see. Woodland is a beautifully chaotic subject, so we'll work on simplifying it into a frame with order and intention, on finding the intimate, close-up detail as readily as the wide woodland view, and on reading the soft spring light and the blue-and-green as a quiet harmony rather than chasing a loud, over-saturated bluebell clich&eacute;.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">It's a small group of no more than six, taught personally and pitched at exactly your level, with easy walks along the bluebell trails and one-to-one guidance throughout. Because bluebells wait for no one, dates flex to the flowering — you'll pick a first-choice date and I'll confirm the peak display nearer the time. You'll come away with a portfolio of atmospheric spring woodland images that feel like the place — and a calmer, more intentional way of seeing colour, light and detail that you can take anywhere.</p></li></ul>","SQ8599409","","","Available Dates","Tue 20 Apr - 5:45am - 09:45am","","","","","","","","","","","125.00","99.00","Yes","6","'- half-day photo work..., - one day photo workshops, Landscape, Woodlands, Flowering","warwickshire, bluebells","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707309659883-DPISYTNT0T584VPXCK39/bluebell+photography+workshops.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1576758721651-9TJXVARG25RHO9LUU6OT/bluebell-woodland-photography-workshops.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097856968-E3F7ALCBFZ9P1VTW3ZXB/Bluebell+Woodlands+Warwickshire+%2312+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097856974-MM69V38FOWE8OZVGDP7J/New+Season.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857079-1FH098BNFC3JOC4S7AVV/Morning+Blues.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857070-GXK9OBIX8YB0YIW4TBR0/Down+Under.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857040-YWN7RZV6IZJ5651XHCIL/Bluebells+11.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097856990-N95BPICVWS7ZEB0TJB0Y/Bluebells+9.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857070-9WSO2PBOD64US08ARCUC/Bluebells+7.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857024-MNSZ6OANNSXDDMJH32KF/bluebells+6.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857066-QGFPYYP84LDX47VAWD5R/Bluebells+3.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857071-0ETZWZKFNQRIPBHJPZT0/Bluebell+Woods+2019+3.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857070-WZ70FFHOD2MHGTSIS44T/Bluebell+Woods+2018.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857087-H8RO2YOXSYW1PMJ2QPDI/Bluebell+Woodlands.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857071-NA4YJZJXZK6JYIL1AQNY/bluebell+Woodlands+Warwickshire+%2323+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857066-83Q7BXNFQGEXFXGY6ONE/Bluebell+Woodlands+Warwickshire+%2318+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857067-LTI02N2XRJDOJ2BH0N2L/bluebell+Woodlands+Warwickshire+%2317+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857037-YBRPT942C3QJWWWKTXVU/bluebell+Woodlands+Warwickshire+%2316+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857071-FGDBFAN1S8XS36BCHMM8/Bluebell+Woodlands+Warwickshire+%2315+-+April+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097857013-6M5DDNJM8R6E1D6JHT44/Bluebell+Woodlands+Warwickshire+%2314+-+April+2022.jpg"
"","2ebcb8f2-8ba3-416f-89fe-4b6e264e0a2e","","","","","","SQ7560082","","","Available Dates","Tue 20 Apr - 10:30am - 14:30pm","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
"","a2cfd934-7c4e-43a5-8014-ed1b10f75988","","","","","","SQ7443277","","","Available Dates","Tue 20 Apr All day - 5:45am - 14:30pm","","","","","","","","","","","175.00","150.00","Yes","6","","","","","","","",""
"","8eb27a8b-52bf-4759-ab0e-70ad376fb83a","","","","","","SQ8437523","","","Available Dates","Wed 21 Apr - 5:45am - 09:45am","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
"","1c13c66c-e0ab-4bdb-a7a2-86f9fc555043","","","","","","SQ8685603","","","Available Dates","Wed 21 Apr - 10:30am - 14:30pm","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
"","a366b9d2-2948-42bb-ada4-f28a73a5a376","","","","","","SQ1561078","","","Available Dates","Wed 21 Apr All day - 5:45am - 14:30pm","","","","","","","","","","","175.00","150.00","Yes","6","","","","","","","",""
"","ac9497d8-1c78-4874-afed-88aebe2a2f88","","","","","","SQ1660230","","","Available Dates","Thu 22 Apr - 5:45am - 09:45am","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
"","4441cf84-08bc-434c-866c-32d88b3e43de","","","","","","SQ1568285","","","Available Dates","Thu 22 Apr - 10:30am - 14:30pm","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
"","e15aaa18-6c2a-405c-94f8-f908c0c4091a","","","","","","SQ5411810","","","Available Dates","Thu 22 Apr All day - 5:45am - 14:30pm","","","","","","","","","","","175.00","150.00","Yes","6","","","","","","","",""
"","26ba8c82-411f-48c6-b7b4-3ac53b7b05d4","","","","","","SQ5831738","","","Available Dates","Fri 23 Apr - 5:45am - 09:45am","","","","","","","","","","","125.00","99.00","Yes","6","","","","","","","",""
